Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Premium
205,1010091,13091,71,2012,233,220
217,1011391,14391,79,2012,47,230
220,1012135,15135,40,2012,532,140
225,1012679,15679,43,2012,46,195
229,1012810,15810,63,2012,77,188
237,1013454,16454,40,2012,242,133
240,1013813,16813,52,2012,332,198
273,1016637,19637,35,2012,316,182
283,1017691,20691,18,2012,350,178
289,1018022,21022,78,2012,455,128
308,1019754,22754,87,2012,575,213
312,1020082,23082,67,2012,331,145
315,1020307,23307,51,2012,457,134
327,1021294,24294,43,2012,40,210
329,1021717,24717,40,2012,185,130
337,1022227,25227,38,2012,465,200
348,1023255,26255,61,2012,485,194
367,1024469,27469,78,2012,447,144
369,1024607,27607,63,2012,577,175
376,1025051,28051,74,2012,211,160
379,1025151,28151,58,2012,406,256
387,1025995,28995,45,2012,123,234
392,1026147,29147,40,2012,231,61
393,1026216,29216,87,2012,285,253
399,1026697,29697,39,2012,589,146
423,1029345,32345,13,2012,216,214
438,1000072,3072,84,2012,184,251
445,1003514,6514,60,2012,600,260
446,1003622,6622,9,2012,283,166
455,1005251,8251,46,2012,295,223
510,1025084,28084,51,2012,195,117
520,1027920,30920,24,2012,207,192
524,1029432,32432,1,2012,465,221
529,1000527,3527,75,2012,497,204
570,1004545,7545,44,2012,211,182
574,1004968,7968,13,2012,228,338
609,1008406,11406,82,2012,133,208
611,1008477,11477,72,2012,564,220
612,1008645,11645,69,2012,547,191
621,1009328,12328,75,2012,478,209
629,1010328,13328,38,2012,501,236
634,1010621,13621,61,2012,326,187
659,1012808,15808,70,2012,246,110
668,1013557,16557,28,2012,419,127
671,1013662,16662,8,2012,229,137
688,1016062,19062,82,2012,190,153
707,1017881,20881,71,2012,468,197
716,1018483,21483,40,2012,272,115
720,1019281,22281,73,2012,303,114
723,1019527,22527,17,2012,477,279
726,1019752,22752,50,2012,297,224
750,1022078,25078,60,2012,416,239
760,1022602,25602,28,2012,20,316
762,1022803,25803,71,2012,120,155
795,1025544,28544,53,2012,476,425
799,1025845,28845,17,2012,378,216
807,1026552,29552,53,2012,546,133
817,1028018,31018,43,2012,219,151
827,1028589,31589,75,2012,433,240
837,1029695,32695,33,2012,208,208
843,1010906,13906,46,2012,505,240
845,1012046,15046,25,2012,163,152
849,1026461,29461,75,2012,485,134
862,1003214,6214,74,2012,452,206
868,1004846,7846,23,2012,504,200
869,1005041,8041,35,2012,518,236
877,1008888,11888,58,2012,27,161
878,1010373,13373,70,2012,172,180
892,1015879,18879,42,2012,598,107
895,1016850,19850,33,2012,293,200
910,1020650,23650,40,2012,420,143
922,1026085,29085,44,2012,479,193
939,1001027,4027,47,2012,414,247
944,1001279,4279,47,2012,255,305
947,1001396,4396,86,2012,279,295
963,1002717,5717,62,2012,277,169
967,1002984,5984,59,2012,436,159
972,1003887,6887,33,2012,544,114
990,1005286,8286,79,2012,323,206
996,1005481,8481,75,2012,439,201
1004,1005881,8881,56,2012,257,264
1012,1006575,9575,41,2012,328,154
1024,1007884,10884,17,2012,377,133
1067,1011653,14653,37,2012,128,168
1082,1013006,16006,56,2012,141,126
1087,1013565,16565,51,2012,291,267
1115,1016220,19220,40,2012,59,280
1133,1017669,20669,27,2012,216,125
1146,1018449,21449,41,2012,229,188
1151,1019033,22033,46,2012,513,107
1155,1019187,22187,58,2012,473,117
1156,1019199,22199,60,2012,120,175
1164,1020193,23193,40,2012,230,187
1166,1020451,23451,42,2012,384,188
1197,1023222,26222,20,2012,312,200
1199,1023284,26284,43,2012,418,154
1217,1024991,27991,36,2012,145,101
1219,1025262,28262,44,2012,86,228
1222,1025350,28350,31,2012,95,79
1223,1025409,28409,77,2012,494,239
1233,1026044,29044,65,2012,12,148
1242,1026620,29620,72,2012,573,285
1269,1029249,32249,70,2012,517,165
1289,1003615,6615,75,2012,425,216
1299,1006997,9997,85,2012,530,178
1302,1008476,11476,41,2012,79,340
1309,1012280,15280,49,2012,68,223
1317,1015471,18471,69,2012,47,281
1320,1016106,19106,51,2012,347,235
1321,1016607,19607,29,2012,86,225
1346,1024780,27780,86,2012,30,248
1353,1027188,30188,20,2012,223,219
1369,1000625,3625,33,2012,596,285
1372,1000751,3751,41,2012,385,212
1374,1000848,3848,72,2012,281,164
1375,1000981,3981,73,2012,417,246
1385,1001601,4601,8,2012,42,195
1401,1002486,5486,37,2012,310,165
1416,1003702,6702,33,2012,228,290
1428,1004870,7870,80,2012,323,219
1450,1007839,10839,84,2012,455,196
1460,1009054,12054,47,2012,374,103
1467,1009879,12879,36,2012,518,228
1483,1011130,14130,50,2012,477,221
1497,1012587,15587,64,2012,256,199
1517,1014530,17530,67,2012,553,152
1529,1015452,18452,67,2012,594,83
1537,1016620,19620,31,2012,260,196
1545,1017501,20501,82,2012,405,126
1554,1018156,21156,71,2012,363,118
1555,1018232,21232,39,2012,344,205
1565,1019192,22192,55,2012,149,123
1571,1020163,23163,56,2012,98,215
1572,1020185,23185,74,2012,138,170
1574,1020455,23455,33,2012,223,215
1576,1020667,23667,30,2012,512,240
1579,1020944,23944,9,2012,346,201
1581,1021124,24124,20,2012,405,192
1588,1021626,24626,22,2012,61,170
1623,1026625,29625,86,2012,18,259
1649,1029874,32874,12,2012,86,252
1658,1028244,31244,58,2012,488,167
1663,1001413,4413,33,2012,564,243
1664,1001924,4924,28,2012,57,179
1676,1003845,6845,84,2012,270,272
1688,1005802,8802,85,2012,295,79
1695,1006906,9906,54,2012,132,187
1702,1008504,11504,40,2012,346,235
1712,1011276,14276,74,2012,502,256
1730,1016831,19831,78,2012,129,158
1732,1017153,20153,48,2012,152,232
1735,1019143,22143,28,2012,94,229
1746,1024142,27142,66,2012,448,164
1747,1024536,27536,57,2012,570,198
1755,1026515,29515,35,2012,64,155
1778,1002128,5128,45,2012,400,102
1780,1002422,5422,82,2012,520,331
1788,1003212,6212,72,2012,273,181
1790,1003224,6224,8,2012,488,184
1804,1004411,7411,47,2012,528,253
1811,1005194,8194,63,2012,67,250
1813,1005454,8454,31,2012,589,216
1819,1005689,8689,78,2012,110,128
1826,1006279,9279,22,2012,106,180
1829,1006476,9476,36,2012,217,153
1845,1007978,10978,69,2012,403,124
1853,1009151,12151,22,2012,362,241
1854,1009174,12174,80,2012,23,252
1870,1010895,13895,26,2012,439,172
1881,1011552,14552,86,2012,278,165
1892,1012477,15477,49,2012,36,231
1918,1015045,18045,61,2012,468,208
1919,1015241,18241,81,2012,554,195
1930,1016104,19104,86,2012,428,264
1932,1016165,19165,27,2012,257,221
1942,1017167,20167,28,2012,51,188
1945,1017778,20778,77,2012,187,143
1949,1018353,21353,59,2012,47,182
1956,1019038,22038,6,2012,70,251
1959,1019304,22304,30,2012,404,229
1961,1019380,22380,50,2012,475,108
1966,1019988,22988,44,2012,103,142
1978,1021084,24084,79,2012,533,247
1982,1021528,24528,82,2012,237,272
1986,1021882,24882,2,2012,504,124
1991,1022759,25759,84,2012,267,173
2000,1023485,26485,20,2012,315,122
2001,1023549,26549,54,2012,71,165
2003,1023959,26959,56,2012,169,170
2005,1024130,27130,71,2012,175,229
2007,1024229,27229,53,2012,68,184
2022,1025114,28114,86,2012,314,333
2047,1027259,30259,50,2012,497,132
2059,1028702,31702,39,2012,2,297
2064,1029009,32009,9,2012,100,179
2066,1029036,32036,14,2012,13,165
2067,1029207,32207,34,2012,447,329
2081,1029430,32430,69,2012,409,101
2097,1004708,7708,62,2012,252,128
2118,1012415,15415,85,2012,23,212
2140,1021119,24119,31,2012,523,245
2144,1022033,25033,30,2012,551,158
2146,1023837,26837,83,2012,127,439
2156,1027469,30469,50,2012,264,210
2161,1028160,31160,81,2012,71,191
2199,1003556,6556,31,2012,275,277
2220,1004973,7973,81,2012,128,241
2226,1005225,8225,68,2012,244,201
2229,1005475,8475,31,2012,321,221
2234,1005913,8913,44,2012,509,234
2235,1005929,8929,34,2012,303,124
2237,1006217,9217,40,2012,51,203
2242,1006605,9605,53,2012,256,165
2246,1006838,9838,41,2012,326,284
2255,1007200,10200,75,2012,502,194
2257,1007270,10270,10,2012,77,257
2281,1009496,12496,14,2012,541,170
2285,1009936,12936,74,2012,331,124
2286,1010244,13244,59,2012,57,284
2302,1011610,14610,49,2012,218,73
2319,1012935,15935,75,2012,133,177
2329,1013428,16428,1,2012,59,175
2340,1014364,17364,81,2012,524,246
2364,1016688,19688,69,2012,544,167
2380,1018303,21303,31,2012,154,151
2381,1018336,21336,75,2012,215,209
2403,1020212,23212,47,2012,23,246
2410,1021765,24765,84,2012,517,225
2411,1021798,24798,22,2012,122,130
2415,1021967,24967,79,2012,139,201
2418,1022062,25062,59,2012,331,186
2426,1022943,25943,47,2012,599,224
2442,1024021,27021,27,2012,116,226
2447,1024632,27632,78,2012,479,216
2464,1026222,29222,69,2012,92,241
2471,1026705,29705,1,2012,472,176
2483,1027663,30663,54,2012,81,222
2490,1028109,31109,81,2012,414,180
2492,1028326,31326,66,2012,138,132
2493,1028373,31373,68,2012,201,109
2505,1028908,31908,20,2012,239,241
2514,1029406,32406,15,2012,24,284
2530,1012261,15261,5,2012,111,79
2532,1017919,20919,87,2012,533,201
2535,1025975,28975,32,2012,150,106
2538,1028392,31392,45,2012,325,145
2551,1002346,5346,46,2012,140,235
2554,1002963,5963,32,2012,145,179
2562,1004163,7163,74,2012,589,332
2566,1005477,8477,64,2012,571,206
2588,1009860,12860,36,2012,189,184
2609,1013391,16391,40,2012,242,151
2611,1013710,16710,39,2012,398,157
2617,1014915,17915,67,2012,524,235
2620,1015151,18151,61,2012,598,115
2632,1017444,20444,25,2012,434,176
2634,1017766,20766,71,2012,116,111
2640,1018834,21834,27,2012,292,100
2648,1020532,23532,77,2012,225,225
2671,1024789,27789,35,2012,208,216
2676,1025570,28570,75,2012,71,291
2679,1025694,28694,33,2012,56,197
2695,1027888,30888,24,2012,156,193
2698,1028330,31330,2,2012,476,209
2703,1028881,31881,44,2012,141,183
2725,1000985,3985,87,2012,531,315
2733,1001379,4379,79,2012,387,193
2744,1001571,4571,31,2012,488,228
2757,1002299,5299,56,2012,233,291
2764,1002761,5761,78,2012,391,289
2773,1003010,6010,1,2012,344,161
2783,1003553,6553,58,2012,339,195
2791,1003952,6952,59,2012,330,150
2804,1004582,7582,1,2012,571,367
2805,1004584,7584,83,2012,329,239
2817,1005169,8169,8,2012,327,193
2820,1005331,8331,84,2012,183,236
2877,1008054,11054,48,2012,193,301
2887,1008631,11631,73,2012,302,123
2904,1009896,12896,70,2012,35,229
2907,1010155,13155,45,2012,133,202
2913,1010297,13297,61,2012,121,182
2930,1011116,14116,75,2012,134,190
2939,1011617,14617,38,2012,461,113
2942,1011697,14697,34,2012,578,199
2957,1012671,15671,42,2012,373,212
2959,1012739,15739,54,2012,498,236
2985,1014274,17274,67,2012,297,174
2988,1014489,17489,51,2012,153,220
2995,1014891,17891,69,2012,340,203
3002,1015376,18376,77,2012,94,132
3012,1015818,18818,25,2012,169,164
3020,1015941,18941,46,2012,457,220
3037,1016527,19527,39,2012,374,172
3039,1016586,19586,50,2012,31,189
3042,1016843,19843,67,2012,32,238
3052,1017285,20285,44,2012,32,318
3053,1017315,20315,70,2012,100,139
3054,1017329,20329,87,2012,482,245
3058,1017602,20602,57,2012,529,252
3059,1017701,20701,59,2012,272,232
3081,1018785,21785,59,2012,313,341
3082,1018789,21789,86,2012,115,245
3096,1019617,22617,82,2012,576,115
3103,1019974,22974,63,2012,276,241
3124,1021346,24346,79,2012,561,120
3128,1021556,24556,81,2012,284,150
3139,1021779,24779,58,2012,299,355
3145,1022003,25003,46,2012,444,290
3161,1022601,25601,14,2012,200,202
3192,1023895,26895,62,2012,297,298
3193,1023996,26996,38,2012,85,170
3214,1025063,28063,55,2012,90,104
3229,1025685,28685,82,2012,230,288
3245,1026390,29390,68,2012,136,187
3251,1026719,29719,47,2012,283,298
3255,1026892,29892,87,2012,325,350
3277,1028036,31036,38,2012,295,228
3279,1028149,31149,87,2012,328,302
3285,1028455,31455,84,2012,468,264
3295,1028785,31785,64,2012,80,214
3299,1028838,31838,75,2012,205,198
3320,1029427,32427,61,2012,484,218
3328,1029908,32908,69,2012,86,226
3329,1000996,3996,44,2012,210,175
3360,1002032,5032,48,2012,312,212
3368,1004118,7118,75,2012,484,229
3378,1005993,8993,36,2012,203,161
3385,1007437,10437,9,2012,167,282
3408,1012212,15212,81,2012,472,331
3433,1017447,20447,46,2012,95,185
3445,1021344,24344,58,2012,223,126
3448,1022276,25276,50,2012,325,250
3457,1024086,27086,37,2012,111,83
3458,1024585,27585,29,2012,180,167
3466,1026293,29293,47,2012,469,201
3478,1028172,31172,17,2012,25,163
3484,1028947,31947,18,2012,323,144
3489,1029573,32573,61,2012,4,151
3495,1000251,3251,39,2012,175,250
3499,1000412,3412,5,2012,147,153
3511,1000748,3748,43,2012,555,355
3515,1000937,3937,60,2012,526,235
3535,1001514,4514,65,2012,530,180
3536,1001527,4527,39,2012,586,226
3545,1001879,4879,65,2012,83,196
3567,1002853,5853,25,2012,210,124
3580,1003573,6573,63,2012,262,122
3583,1003671,6671,87,2012,553,266
3588,1003994,6994,19,2012,309,187
3617,1005289,8289,19,2012,327,275
3621,1005509,8509,55,2012,207,257
3625,1005776,8776,61,2012,461,181
3630,1006145,9145,3,2012,281,201
3634,1006542,9542,39,2012,32,62
3637,1006647,9647,87,2012,103,253
3657,1007400,10400,43,2012,120,198
3663,1007574,10574,58,2012,492,164
3672,1007853,10853,75,2012,112,141
3693,1009013,12013,44,2012,218,143
3703,1009551,12551,59,2012,187,284
3725,1010424,13424,51,2012,371,226
3739,1011310,14310,69,2012,345,211
3758,1012184,15184,86,2012,9,273
3765,1012542,15542,33,2012,450,81
3776,1013210,16210,21,2012,10,185
3801,1014164,17164,41,2012,493,226
3835,1015783,18783,45,2012,277,254
3843,1016163,19163,80,2012,387,206
3851,1016611,19611,71,2012,483,253
3854,1016770,19770,47,2012,167,141
3873,1017427,20427,64,2012,66,196
3881,1017767,20767,77,2012,175,107
3887,1018010,21010,84,2012,177,169
3888,1018024,21024,49,2012,158,194
3890,1018053,21053,51,2012,528,230
3900,1018516,21516,52,2012,308,132
3904,1018751,21751,32,2012,11,110
3919,1019327,22327,28,2012,32,115
3923,1019463,22463,51,2012,163,246
3928,1019600,22600,47,2012,368,180
3933,1019831,22831,12,2012,509,246
3944,1020113,23113,7,2012,232,257
3959,1020973,23973,58,2012,272,176
3991,1022961,25961,8,2012,467,185
3994,1023038,26038,61,2012,41,127
4011,1023992,26992,38,2012,479,238
4012,1024019,27019,62,2012,561,161
4014,1024070,27070,29,2012,137,138
4015,1024090,27090,46,2012,485,172
4018,1024313,27313,46,2012,141,183
4035,1025064,28064,79,2012,350,164
4047,1025630,28630,19,2012,496,260
4054,1026173,29173,44,2012,390,192
4065,1026940,29940,59,2012,492,207
4083,1027842,30842,17,2012,422,165
4087,1028012,31012,64,2012,134,324
4093,1028227,31227,39,2012,247,256
4096,1028391,31391,76,2012,242,262
4100,1028498,31498,49,2012,579,161
4114,1029278,32278,13,2012,444,244
4119,1029509,32509,69,2012,298,150
4125,1029672,32672,41,2012,132,219
4128,1029779,32779,66,2012,475,191
4156,1026921,29921,75,2012,196,204
4166,1001263,4263,56,2012,547,130
4175,1002647,5647,42,2012,101,301
4176,1003033,6033,63,2012,22,255
4203,1008242,11242,45,2012,418,261
4204,1008606,11606,3,2012,85,149
4206,1009042,12042,50,2012,433,178
4234,1013467,16467,62,2012,566,113
4243,1016351,19351,78,2012,532,148
4250,1018413,21413,85,2012,298,294
4256,1019686,22686,65,2012,57,110
4270,1022067,25067,79,2012,111,247
4282,1024666,27666,74,2012,161,234
4306,1028222,31222,74,2012,338,129
4307,1028257,31257,12,2012,447,179
4308,1028505,31505,39,2012,315,86
4315,1029755,32755,24,2012,503,201
4323,1000244,3244,46,2012,188,344
4335,1000574,3574,43,2012,349,195
4352,1001137,4137,32,2012,235,226
4365,1002044,5044,35,2012,258,167
4369,1002178,5178,43,2012,3,124
4373,1002230,5230,33,2012,313,200
4374,1002252,5252,49,2012,52,132
4387,1003171,6171,34,2012,458,239
4392,1003291,6291,42,2012,35,131
4396,1003482,6482,65,2012,86,201
4428,1004986,7986,86,2012,282,157
4451,1006261,9261,14,2012,52,308
4462,1006914,9914,34,2012,343,286
4479,1007927,10927,8,2012,186,221
4487,1008381,11381,63,2012,156,232
4493,1008719,11719,34,2012,64,258
4494,1008798,11798,38,2012,20,83
4513,1009443,12443,87,2012,238,150
4528,1010061,13061,66,2012,88,134
4543,1011073,14073,53,2012,279,152
4549,1011431,14431,68,2012,214,61
4564,1012241,15241,41,2012,569,224
4586,1013387,16387,44,2012,386,133
4587,1013414,16414,13,2012,418,303
4596,1013889,16889,40,2012,573,147
4601,1013998,16998,78,2012,391,250
4608,1014651,17651,34,2012,281,169
4622,1015246,18246,50,2012,232,358
4648,1016373,19373,34,2012,473,160
4649,1016386,19386,24,2012,19,144
4659,1016655,19655,62,2012,79,313
4666,1017001,20001,27,2012,216,93
4682,1017594,20594,37,2012,204,116
4692,1017995,20995,67,2012,5,226
4695,1018177,21177,71,2012,57,175
4698,1018312,21312,6,2012,242,99
4710,1018733,21733,36,2012,89,149
4730,1019785,22785,61,2012,342,154
4739,1020052,23052,6,2012,308,136
4747,1020425,23425,30,2012,439,177
4755,1020952,23952,35,2012,433,332
4760,1021094,24094,85,2012,39,221
4764,1021299,24299,19,2012,518,142
4771,1021529,24529,13,2012,265,182
4787,1021954,24954,43,2012,185,126
4795,1022140,25140,35,2012,76,193
4798,1022279,25279,55,2012,455,151
4799,1022322,25322,64,2012,491,222
4803,1022441,25441,68,2012,423,230
4805,1022589,25589,79,2012,148,315
4808,1022678,25678,50,2012,179,109
4818,1023214,26214,40,2012,134,133
4829,1024057,27057,29,2012,130,345
4836,1024261,27261,86,2012,133,210
4861,1025120,28120,48,2012,122,215
4932,1028688,31688,63,2012,47,129
4935,1028784,31784,71,2012,145,293
4954,1029291,32291,63,2012,163,176
4955,1029299,32299,41,2012,509,169
4977,1009113,12113,83,2012,63,297
4999,1002159,5159,75,2012,17,249
5001,1002712,5712,39,2012,141,342
5006,1003885,6885,84,2012,7,287
5007,1003997,6997,84,2012,102,227
5030,1009656,12656,80,2012,360,201
5034,1010871,13871,31,2012,477,264
5036,1011059,14059,38,2012,1,152
5037,1011196,14196,3,2012,78,256
5042,1011655,14655,62,2012,45,186
5044,1011917,14917,45,2012,8,117
5051,1012809,15809,14,2012,501,237
5057,1013959,16959,26,2012,228,166
5062,1015248,18248,50,2012,383,207
5064,1015933,18933,40,2012,159,150
5073,1018105,21105,71,2012,118,216
5080,1018907,21907,41,2012,317,251
5087,1020064,23064,62,2012,319,145
5121,1024854,27854,83,2012,428,128
5122,1025428,28428,44,2012,460,271
5126,1025823,28823,29,2012,180,164
5138,1027756,30756,28,2012,356,236
5151,1000056,3056,67,2012,118,231
5155,1000152,3152,86,2012,458,311
5157,1000176,3176,86,2012,520,121
5161,1000620,3620,51,2012,257,125
5163,1000652,3652,3,2012,171,204
5174,1001142,4142,46,2012,466,197
5196,1002007,5007,40,2012,562,249
5199,1002151,5151,87,2012,595,94
5207,1002686,5686,62,2012,257,180
5208,1002687,5687,65,2012,50,209
5220,1003080,6080,30,2012,121,104
5234,1003564,6564,53,2012,523,264
5247,1003718,6718,9,2012,169,187
5251,1003865,6865,9,2012,116,202
5271,1004695,7695,80,2012,280,113
5282,1005157,8157,85,2012,11,181
5308,1006537,9537,75,2012,162,88
5314,1006687,9687,70,2012,575,172
5316,1006751,9751,46,2012,311,128
5318,1006937,9937,32,2012,170,191
5336,1007651,10651,79,2012,58,112
5340,1007756,10756,45,2012,109,158
5348,1007944,10944,32,2012,188,164
5362,1008442,11442,35,2012,189,241
5364,1008494,11494,66,2012,204,142
5369,1008531,11531,82,2012,310,177
5375,1008768,11768,40,2012,335,291
5389,1009391,12391,54,2012,457,231
5424,1010967,13967,73,2012,124,229
5425,1011052,14052,86,2012,105,133
5446,1012179,15179,53,2012,260,238
5455,1012372,15372,4,2012,214,175
5458,1012402,15402,45,2012,594,221
5461,1012625,15625,82,2012,1,224
5475,1013228,16228,29,2012,540,162
5480,1013448,16448,76,2012,318,268
5481,1013534,16534,60,2012,453,140
5482,1013572,16572,42,2012,482,317
5487,1013697,16697,77,2012,408,157
5491,1014020,17020,47,2012,495,230
5493,1014095,17095,84,2012,221,127
5499,1014422,17422,57,2012,509,153
